post_id,timestamp,hour,day_of_week,platform,post_type,views,likes,reposts
4123,2024-01-01 18:54:00,18,Monday,VK,Story,5548,1015,264
4124,2024-01-21 22:11:00,22,Sunday,Instagram,Story,1968,211,312
4125,2024-01-27 07:27:00,7,Saturday,TikTok,Video,281,223,39
4126,2024-01-27 17:02:00,17,Saturday,TikTok,Text,1613,615,485
4127,2024-01-16 15:20:00,15,Tuesday,TikTok,Story,9194,487,307
4128,2024-01-16 04:29:00,4,Tuesday,VK,Text,3444,517,209
4129,2024-01-26 15:32:00,15,Friday,TikTok,Image,5338,1108,271
4130,2024-01-04 11:59:00,11,Thursday,VK,Video,7189,678,135
4131,2024-01-15 18:41:00,18,Monday,Instagram,Video,6501,674,86
4132,2024-01-08 06:02:00,6,Monday,Telegram,Text,2656,1987,59
4133,2024-01-06 17:32:00,17,Saturday,VK,Story,6198,151,163
4134,2024-01-20 03:46:00,3,Saturday,VK,Text,5380,1623,2
4135,2024-01-13 04:48:00,4,Saturday,Telegram,Image,4344,331,14
4136,2024-01-15 10:50:00,10,Monday,Telegram,Story,2264,1727,101
4137,2024-01-02 01:51:00,1,Tuesday,Instagram,Story,6701,470,254
4138,2024-01-09 18:25:00,18,Tuesday,TikTok,Text,2121,716,224
4139,2024-01-24 21:17:00,21,Wednesday,VK,Image,2921,679,209
4140,2024-01-19 05:29:00,5,Friday,TikTok,Story,6038,1179,22
4141,2024-01-01 22:41:00,22,Monday,VK,Video,6232,63,234
4142,2024-01-19 03:49:00,3,Friday,Instagram,Image,9862,1389,130
4143,2024-01-04 00:50:00,0,Thursday,Telegram,Story,6069,286,157
4144,2024-01-04 16:03:00,16,Thursday,Instagram,Text,6268,1854,172
4145,2024-01-06 06:50:00,6,Saturday,Telegram,Story,813,1628,16
4146,2024-01-11 08:44:00,8,Thursday,TikTok,Video,7303,409,369
4147,2024-01-08 09:06:00,9,Monday,TikTok,Image,3645,677,441
4148,2024-01-25 03:21:00,3,Thursday,Instagram,Story,8514,525,313
4149,2024-01-01 14:29:00,14,Monday,Telegram,Video,963,1532,479
4150,2024-01-22 21:52:00,21,Monday,Instagram,Story,4725,1344,365
4151,2024-01-01 16:54:00,16,Monday,Telegram,Story,5407,1304,184
4152,2024-01-08 00:23:00,0,Monday,Telegram,Image,1525,585,390
4153,2024-01-12 19:06:00,19,Friday,TikTok,Text,2404,1482,422
4154,2024-01-22 03:51:00,3,Monday,TikTok,Text,753,121,333
4155,2024-01-24 05:38:00,5,Wednesday,Telegram,Video,9451,248,441
4156,2024-01-18 09:49:00,9,Thursday,Telegram,Video,8229,1177,183
4157,2024-01-12 17:13:00,17,Friday,Telegram,Video,6834,1407,142
4158,2024-01-17 03:28:00,3,Wednesday,TikTok,Image,543,1053,43
4159,2024-01-17 09:44:00,9,Wednesday,TikTok,Text,7559,1609,11
4160,2024-01-21 04:21:00,4,Sunday,VK,Video,4769,1322,7
4161,2024-01-17 18:50:00,18,Wednesday,Telegram,Video,5206,1626,79
4162,2024-01-06 13:44:00,13,Saturday,VK,Story,4536,206,296
4163,2024-01-12 13:58:00,13,Friday,Telegram,Story,2957,391,161
4164,2024-01-27 13:36:00,13,Saturday,TikTok,Video,9572,1614,301
4165,2024-01-15 04:11:00,4,Monday,VK,Story,3139,1731,215
4166,2024-01-14 09:36:00,9,Sunday,VK,Story,8391,1712,247
4167,2024-01-19 06:13:00,6,Friday,Instagram,Story,2837,1750,28
4168,2024-01-19 20:52:00,20,Friday,Telegram,Image,7056,1525,271
4169,2024-01-15 16:08:00,16,Monday,TikTok,Video,5339,173,132
4170,2024-01-13 16:17:00,16,Saturday,Instagram,Video,1707,615,4
4171,2024-01-09 22:15:00,22,Tuesday,Instagram,Story,3053,1282,243
4172,2024-01-14 15:22:00,15,Sunday,Telegram,Image,6033,1101,29
4173,2024-01-25 17:05:00,17,Thursday,Instagram,Story,4782,864,116
4174,2024-01-14 21:45:00,21,Sunday,Telegram,Image,6433,1054,177
4175,2024-01-04 02:18:00,2,Thursday,Instagram,Video,7492,840,497
4176,2024-01-04 16:27:00,16,Thursday,Telegram,Story,9147,1545,260
4177,2024-01-29 23:01:00,23,Monday,TikTok,Video,6709,606,234
4178,2024-01-13 19:05:00,19,Saturday,Telegram,Image,5025,1423,140
4179,2024-01-20 15:13:00,15,Saturday,Telegram,Text,9678,545,482
4180,2024-01-27 17:46:00,17,Saturday,VK,Image,7350,120,304
4181,2024-01-04 22:28:00,22,Thursday,TikTok,Text,5883,958,344
4182,2024-01-19 00:14:00,0,Friday,TikTok,Video,6823,872,49
4183,2024-01-06 08:17:00,8,Saturday,TikTok,Video,284,604,269
4184,2024-01-17 22:57:00,22,Wednesday,Instagram,Story,621,1903,107
4185,2024-01-12 10:06:00,10,Friday,VK,Text,1348,1031,45
4186,2024-01-29 04:37:00,4,Monday,TikTok,Image,9950,469,473
4187,2024-01-08 11:11:00,11,Monday,Instagram,Video,1102,1111,81
4188,2024-01-06 02:32:00,2,Saturday,Instagram,Text,6366,443,125
4189,2024-01-10 09:16:00,9,Wednesday,Instagram,Image,6544,1413,83
4190,2024-01-17 04:19:00,4,Wednesday,VK,Text,7117,1685,289
4191,2024-01-23 04:37:00,4,Tuesday,Instagram,Image,8685,1473,70
4192,2024-01-21 02:07:00,2,Sunday,VK,Image,1717,897,174
4193,2024-01-29 12:54:00,12,Monday,Telegram,Image,760,792,315
4194,2024-01-26 06:52:00,6,Friday,Instagram,Image,5624,1372,329
4195,2024-01-21 11:33:00,11,Sunday,TikTok,Text,7716,997,462
4196,2024-01-19 13:11:00,13,Friday,Instagram,Text,5350,1457,336
4197,2024-01-06 13:23:00,13,Saturday,Telegram,Story,7612,178,394
4198,2024-01-23 00:27:00,0,Tuesday,Telegram,Text,7005,718,353
4199,2024-01-03 06:38:00,6,Wednesday,Instagram,Text,419,974,90
4200,2024-01-06 01:36:00,1,Saturday,Telegram,Story,8875,1295,468
4201,2024-01-18 15:18:00,15,Thursday,VK,Text,3700,736,350
4202,2024-01-25 21:22:00,21,Thursday,VK,Image,6060,1612,433
4203,2024-01-10 05:01:00,5,Wednesday,Instagram,Video,5379,238,248
4204,2024-01-08 18:13:00,18,Monday,VK,Video,8873,1194,131
4205,2024-01-22 03:29:00,3,Monday,VK,Story,1867,436,168
4206,2024-01-29 12:40:00,12,Monday,TikTok,Text,9848,131,442
4207,2024-01-02 03:17:00,3,Tuesday,Instagram,Text,1898,158,59
4208,2024-01-23 01:41:00,1,Tuesday,Telegram,Story,9290,861,368
4209,2024-01-10 11:32:00,11,Wednesday,Instagram,Video,9049,714,336
4210,2024-01-04 13:03:00,13,Thursday,VK,Image,382,1776,240
4211,2024-01-18 17:00:00,17,Thursday,TikTok,Text,6437,120,189
4212,2024-01-25 04:00:00,4,Thursday,Instagram,Story,5266,1690,495
4213,2024-01-25 16:09:00,16,Thursday,Instagram,Image,7221,1254,339
4214,2024-01-13 19:32:00,19,Saturday,VK,Story,7509,1937,280
4215,2024-01-22 15:34:00,15,Monday,VK,Story,5589,73,231
4216,2024-01-25 14:36:00,14,Thursday,Instagram,Story,4996,647,470
4217,2024-01-12 01:54:00,1,Friday,VK,Video,230,1763,462
4218,2024-01-12 22:26:00,22,Friday,VK,Video,1393,1829,288
4219,2024-01-09 13:56:00,13,Tuesday,VK,Story,6159,1387,274
4220,2024-01-23 21:23:00,21,Tuesday,VK,Text,7057,1507,312
4221,2024-01-02 12:27:00,12,Tuesday,VK,Image,160,918,14
4222,2024-01-09 03:07:00,3,Tuesday,TikTok,Text,2311,1781,40
4223,2024-01-25 08:58:00,8,Thursday,VK,Video,9840,1518,452
4224,2024-01-19 16:55:00,16,Friday,Telegram,Image,6376,22,207
4225,2024-01-15 17:45:00,17,Monday,Instagram,Story,5463,943,59
4226,2024-01-03 12:06:00,12,Wednesday,TikTok,Text,8252,1186,364
4227,2024-01-23 19:08:00,19,Tuesday,TikTok,Text,8073,248,239
4228,2024-01-19 09:29:00,9,Friday,VK,Story,137,1223,95
4229,2024-01-10 23:47:00,23,Wednesday,Instagram,Text,6090,672,277
4230,2024-01-03 17:27:00,17,Wednesday,Telegram,Video,5538,1119,426
4231,2024-01-05 08:56:00,8,Friday,VK,Story,7777,1054,159
4232,2024-01-22 03:24:00,3,Monday,Instagram,Text,573,703,396
4233,2024-01-02 19:11:00,19,Tuesday,VK,Story,158,1352,421
4234,2024-01-19 03:47:00,3,Friday,VK,Image,2736,1191,281
4235,2024-01-28 00:09:00,0,Sunday,VK,Story,2714,980,499
4236,2024-01-01 20:00:00,20,Monday,VK,Text,7396,973,208
4237,2024-01-11 22:01:00,22,Thursday,VK,Video,5099,1514,132
4238,2024-01-14 08:38:00,8,Sunday,VK,Story,9703,1912,380
4239,2024-01-08 16:47:00,16,Monday,VK,Story,8376,85,432
4240,2024-01-22 09:36:00,9,Monday,Telegram,Text,9825,338,96
4241,2024-01-17 06:08:00,6,Wednesday,TikTok,Video,3897,1449,218
4242,2024-01-28 14:20:00,14,Sunday,Telegram,Video,2774,1236,388
4243,2024-01-01 02:16:00,2,Monday,VK,Image,6536,1262,484
4244,2024-01-13 02:13:00,2,Saturday,VK,Image,3220,161,70
4245,2024-01-14 04:18:00,4,Sunday,Telegram,Text,9382,1808,431
4246,2024-01-01 11:01:00,11,Monday,Telegram,Video,2176,81,273
4247,2024-01-25 11:20:00,11,Thursday,TikTok,Video,3290,234,350
4248,2024-01-19 22:13:00,22,Friday,Telegram,Image,4887,482,133
4249,2024-01-19 16:04:00,16,Friday,TikTok,Image,6156,1930,65
4250,2024-01-23 19:34:00,19,Tuesday,VK,Text,7594,1676,126
4251,2024-01-08 10:24:00,10,Monday,Instagram,Video,9500,369,204
4252,2024-01-28 01:47:00,1,Sunday,Instagram,Story,3677,549,297
4253,2024-01-18 00:47:00,0,Thursday,Instagram,Image,4841,820,116
4254,2024-01-12 08:02:00,8,Friday,Instagram,Text,6932,618,435
4255,2024-01-05 20:08:00,20,Friday,VK,Video,2681,1079,266
4256,2024-01-20 02:38:00,2,Saturday,Instagram,Video,3887,10,281
4257,2024-01-20 08:46:00,8,Saturday,Telegram,Image,8807,687,148
4258,2024-01-02 04:20:00,4,Tuesday,Telegram,Text,7203,1278,193
4259,2024-01-20 14:46:00,14,Saturday,Instagram,Story,1032,1252,167
4260,2024-01-25 15:08:00,15,Thursday,Telegram,Image,1763,1647,311
4261,2024-01-17 02:39:00,2,Wednesday,TikTok,Text,8848,300,373
4262,2024-01-23 07:15:00,7,Tuesday,VK,Video,8014,1491,178
4263,2024-01-04 20:00:00,20,Thursday,Instagram,Story,9963,213,147
4264,2024-01-26 07:35:00,7,Friday,Instagram,Text,9284,1235,464
4265,2024-01-15 12:49:00,12,Monday,VK,Story,9920,575,463
4266,2024-01-29 21:25:00,21,Monday,Telegram,Text,9983,491,56
4267,2024-01-11 09:15:00,9,Thursday,VK,Text,4952,1825,489
4268,2024-01-10 15:57:00,15,Wednesday,VK,Text,1204,520,4
4269,2024-01-04 07:17:00,7,Thursday,Telegram,Text,1370,933,13
4270,2024-01-10 01:25:00,1,Wednesday,VK,Story,9701,287,279
4271,2024-01-29 22:40:00,22,Monday,Telegram,Image,3746,1014,498
4272,2024-01-04 06:53:00,6,Thursday,Telegram,Story,5187,25,323
4273,2024-01-22 11:54:00,11,Monday,VK,Text,9622,1558,435
4274,2024-01-22 14:55:00,14,Monday,TikTok,Story,4823,365,303
4275,2024-01-05 22:01:00,22,Friday,Telegram,Story,2154,365,215
4276,2024-01-29 18:58:00,18,Monday,VK,Story,9245,839,174
4277,2024-01-17 07:41:00,7,Wednesday,Telegram,Text,6758,1972,315
4278,2024-01-15 15:53:00,15,Monday,TikTok,Story,1942,608,456
4279,2024-01-24 22:01:00,22,Wednesday,TikTok,Video,2902,1111,2
4280,2024-01-18 03:30:00,3,Thursday,Instagram,Text,7835,937,374
4281,2024-01-21 09:05:00,9,Sunday,Telegram,Story,8301,1100,136
4282,2024-01-19 15:09:00,15,Friday,Telegram,Video,8413,868,465
4283,2024-01-25 08:22:00,8,Thursday,VK,Story,6205,1756,99
4284,2024-01-03 12:30:00,12,Wednesday,Telegram,Image,2660,223,82
4285,2024-01-23 03:10:00,3,Tuesday,Instagram,Story,3137,1730,279
4286,2024-01-03 09:33:00,9,Wednesday,TikTok,Story,8732,458,131
4287,2024-01-26 21:15:00,21,Friday,TikTok,Image,2849,974,392
4288,2024-01-27 15:56:00,15,Saturday,Instagram,Text,690,1466,480
4289,2024-01-06 18:48:00,18,Saturday,Telegram,Image,1468,1578,0
4290,2024-01-11 18:54:00,18,Thursday,Telegram,Text,1461,1148,115
4291,2024-01-14 17:04:00,17,Sunday,Instagram,Image,8228,796,498
4292,2024-01-14 11:09:00,11,Sunday,VK,Story,3873,1453,418
4293,2024-01-26 05:20:00,5,Friday,TikTok,Story,2164,508,201
4294,2024-01-25 07:30:00,7,Thursday,Instagram,Text,2515,719,139
4295,2024-01-11 04:25:00,4,Thursday,Instagram,Text,3051,389,145
4296,2024-01-27 07:05:00,7,Saturday,Telegram,Video,5716,1176,461
4297,2024-01-07 00:00:00,0,Sunday,TikTok,Video,8075,749,265
4298,2024-01-25 02:36:00,2,Thursday,Telegram,Story,7201,641,201
4299,2024-01-18 17:21:00,17,Thursday,Instagram,Story,9868,1898,401
4300,2024-01-21 20:49:00,20,Sunday,VK,Video,5103,1057,151
4301,2024-01-04 21:38:00,21,Thursday,TikTok,Video,8406,548,384
4302,2024-01-26 16:44:00,16,Friday,Instagram,Text,6343,954,221
4303,2024-01-02 08:00:00,8,Tuesday,Instagram,Image,6681,1108,78
4304,2024-01-03 21:48:00,21,Wednesday,VK,Text,9660,762,199
4305,2024-01-09 11:27:00,11,Tuesday,Instagram,Video,8430,544,249
4306,2024-01-01 03:58:00,3,Monday,Instagram,Story,5023,682,98
4307,2024-01-23 21:32:00,21,Tuesday,TikTok,Video,6567,1074,465
4308,2024-01-08 11:59:00,11,Monday,TikTok,Story,5041,1783,488
4309,2024-01-04 20:32:00,20,Thursday,TikTok,Story,6537,1784,399
4310,2024-01-21 01:56:00,1,Sunday,Telegram,Story,6176,577,212
4311,2024-01-04 10:07:00,10,Thursday,VK,Story,5748,1446,142
4312,2024-01-20 10:04:00,10,Saturday,TikTok,Image,8101,424,189
4313,2024-01-08 18:04:00,18,Monday,Telegram,Video,1415,458,388
4314,2024-01-26 19:18:00,19,Friday,Telegram,Text,173,619,300
4315,2024-01-14 05:51:00,5,Sunday,VK,Story,8775,667,373
4316,2024-01-05 06:40:00,6,Friday,VK,Story,1649,1807,51
4317,2024-01-11 23:30:00,23,Thursday,Instagram,Text,1459,445,454
4318,2024-01-04 13:26:00,13,Thursday,Telegram,Text,1996,1585,111
4319,2024-01-21 20:09:00,20,Sunday,TikTok,Story,6759,714,134
4320,2024-01-24 07:44:00,7,Wednesday,VK,Text,5346,248,410
4321,2024-01-18 15:16:00,15,Thursday,Telegram,Text,7067,1075,472
4322,2024-01-01 03:12:00,3,Monday,TikTok,Image,6761,743,469
4323,2024-01-26 06:53:00,6,Friday,Telegram,Text,610,1741,111
4324,2024-01-09 21:36:00,21,Tuesday,VK,Video,8714,809,12
4325,2024-01-28 03:22:00,3,Sunday,Instagram,Video,2532,19,272
4326,2024-01-23 07:30:00,7,Tuesday,Telegram,Video,2006,756,232
4327,2024-01-28 21:02:00,21,Sunday,TikTok,Story,9250,1870,43
4328,2024-01-26 07:48:00,7,Friday,VK,Video,9116,1298,396
4329,2024-01-22 07:38:00,7,Monday,Instagram,Image,164,1614,473
4330,2024-01-08 09:35:00,9,Monday,TikTok,Video,5028,1478,72
4331,2024-01-21 21:15:00,21,Sunday,TikTok,Story,4810,148,260
4332,2024-01-07 11:59:00,11,Sunday,TikTok,Image,6224,1900,230
4333,2024-01-26 11:01:00,11,Friday,Telegram,Video,7937,740,32
4334,2024-01-28 11:39:00,11,Sunday,VK,Image,900,205,387
4335,2024-01-30 04:56:00,4,Tuesday,TikTok,Image,6163,1107,475
4336,2024-01-24 02:32:00,2,Wednesday,Telegram,Story,8569,1648,409
4337,2024-01-30 13:41:00,13,Tuesday,VK,Story,6209,1258,67
4338,2024-01-11 04:31:00,4,Thursday,VK,Image,6759,1668,15
4339,2024-01-19 18:48:00,18,Friday,Telegram,Video,1338,1135,484
4340,2024-01-08 10:58:00,10,Monday,Telegram,Story,6682,273,149
4341,2024-01-19 00:43:00,0,Friday,TikTok,Image,4623,954,291
4342,2024-01-05 16:53:00,16,Friday,VK,Text,5720,929,101
4343,2024-01-26 09:44:00,9,Friday,Instagram,Text,1586,170,185
4344,2024-01-21 18:14:00,18,Sunday,Telegram,Story,4781,1266,438
4345,2024-01-01 11:57:00,11,Monday,VK,Video,4570,500,418
4346,2024-01-09 02:36:00,2,Tuesday,VK,Text,5719,1820,24
4347,2024-01-04 01:54:00,1,Thursday,TikTok,Text,8384,779,71
4348,2024-01-27 06:25:00,6,Saturday,Instagram,Text,7277,320,80
4349,2024-01-21 05:00:00,5,Sunday,TikTok,Video,5541,1684,60
4350,2024-01-04 11:14:00,11,Thursday,Instagram,Video,1940,236,17
4351,2024-01-03 22:34:00,22,Wednesday,Instagram,Story,5497,282,241
4352,2024-01-03 14:44:00,14,Wednesday,Telegram,Story,1721,947,57
4353,2024-01-26 23:25:00,23,Friday,VK,Text,1661,326,331
4354,2024-01-25 05:12:00,5,Thursday,VK,Video,5949,1932,376
4355,2024-01-30 07:35:00,7,Tuesday,VK,Image,1516,1119,56
4356,2024-01-17 02:25:00,2,Wednesday,Instagram,Text,4290,300,96
4357,2024-01-29 13:53:00,13,Monday,VK,Story,5154,1502,214
4358,2024-01-09 07:59:00,7,Tuesday,Telegram,Video,1230,738,318
4359,2024-01-26 08:07:00,8,Friday,Instagram,Story,9705,1904,11
4360,2024-01-02 19:01:00,19,Tuesday,Instagram,Story,3697,1611,10
4361,2024-01-02 22:03:00,22,Tuesday,Instagram,Video,2218,1802,396
4362,2024-01-20 00:14:00,0,Saturday,Instagram,Text,763,1680,162
4363,2024-01-27 21:59:00,21,Saturday,Telegram,Video,2734,1437,282
4364,2024-01-08 07:31:00,7,Monday,VK,Text,2874,1460,216
4365,2024-01-18 13:47:00,13,Thursday,Telegram,Story,6294,384,359
4366,2024-01-22 09:55:00,9,Monday,VK,Video,4069,1935,322
4367,2024-01-08 16:24:00,16,Monday,Telegram,Image,3590,576,240
4368,2024-01-08 20:32:00,20,Monday,TikTok,Text,9863,877,344
4369,2024-01-27 01:48:00,1,Saturday,TikTok,Image,1623,764,44
4370,2024-01-26 15:45:00,15,Friday,TikTok,Text,8153,261,457
4371,2024-01-05 11:56:00,11,Friday,TikTok,Video,1087,1566,80
4372,2024-01-18 01:25:00,1,Thursday,Instagram,Image,8015,316,254
4373,2024-01-02 15:42:00,15,Tuesday,Instagram,Video,6503,1463,66
4374,2024-01-16 14:23:00,14,Tuesday,Telegram,Text,5421,684,492
4375,2024-01-24 04:42:00,4,Wednesday,Telegram,Text,3945,877,405
4376,2024-01-19 07:05:00,7,Friday,TikTok,Text,6401,273,101
4377,2024-01-19 17:06:00,17,Friday,VK,Text,198,77,461
4378,2024-01-10 20:02:00,20,Wednesday,TikTok,Story,2388,1140,90
4379,2024-01-06 19:57:00,19,Saturday,Telegram,Text,9806,1433,41
4380,2024-01-16 12:15:00,12,Tuesday,TikTok,Image,4397,1612,275
4381,2024-01-10 23:54:00,23,Wednesday,Telegram,Text,8925,1232,303
4382,2024-01-19 21:17:00,21,Friday,TikTok,Video,7896,1225,273
4383,2024-01-16 06:50:00,6,Tuesday,VK,Story,7363,523,383
4384,2024-01-17 18:03:00,18,Wednesday,TikTok,Image,8870,778,76
4385,2024-01-16 13:07:00,13,Tuesday,VK,Story,4059,451,233
4386,2024-01-03 00:10:00,0,Wednesday,VK,Story,7485,10,453
4387,2024-01-20 06:49:00,6,Saturday,Telegram,Story,8564,367,201
4388,2024-01-06 13:46:00,13,Saturday,VK,Video,5438,1148,484
4389,2024-01-03 07:06:00,7,Wednesday,Instagram,Story,4981,912,220
4390,2024-01-24 09:05:00,9,Wednesday,Instagram,Story,4054,1633,261
4391,2024-01-07 10:37:00,10,Sunday,Instagram,Text,4027,1230,38
4392,2024-01-30 07:59:00,7,Tuesday,Telegram,Video,8744,1637,10
4393,2024-01-11 04:43:00,4,Thursday,Instagram,Image,9467,283,111
4394,2024-01-01 11:10:00,11,Monday,Telegram,Image,5011,865,408
4395,2024-01-17 10:35:00,10,Wednesday,Telegram,Image,513,1027,107
4396,2024-01-13 10:09:00,10,Saturday,Instagram,Video,1650,1193,491
4397,2024-01-10 00:46:00,0,Wednesday,VK,Image,4626,182,93
4398,2024-01-19 10:11:00,10,Friday,TikTok,Video,7241,1578,310
4399,2024-01-16 00:39:00,0,Tuesday,Telegram,Text,6671,1491,83
4400,2024-01-12 13:13:00,13,Friday,Instagram,Text,2046,594,57
4401,2024-01-25 01:40:00,1,Thursday,Telegram,Video,5303,1466,292
4402,2024-01-03 09:19:00,9,Wednesday,VK,Image,291,938,15
4403,2024-01-23 08:12:00,8,Tuesday,VK,Video,140,490,478
4404,2024-01-25 17:42:00,17,Thursday,Instagram,Video,5992,464,476
4405,2024-01-09 00:57:00,0,Tuesday,Telegram,Story,9624,205,325
4406,2024-01-09 04:03:00,4,Tuesday,TikTok,Video,3549,805,92
4407,2024-01-15 00:16:00,0,Monday,TikTok,Story,8427,608,479
4408,2024-01-17 20:15:00,20,Wednesday,Telegram,Text,6009,1342,456
4409,2024-01-29 11:23:00,11,Monday,Telegram,Story,2041,1769,164
4410,2024-01-14 21:16:00,21,Sunday,Telegram,Video,9857,565,436
4411,2024-01-25 13:46:00,13,Thursday,Instagram,Text,4321,857,214
4412,2024-01-15 15:02:00,15,Monday,VK,Story,7624,1527,143
4413,2024-01-25 22:51:00,22,Thursday,TikTok,Video,6643,448,273
4414,2024-01-25 19:10:00,19,Thursday,Instagram,Text,6322,659,402
4415,2024-01-25 02:13:00,2,Thursday,Telegram,Story,8680,1815,427
4416,2024-01-25 19:40:00,19,Thursday,Telegram,Video,1658,368,385
4417,2024-01-09 03:05:00,3,Tuesday,VK,Video,2221,1069,441
4418,2024-01-20 11:27:00,11,Saturday,Telegram,Image,1128,1067,137
4419,2024-01-08 14:46:00,14,Monday,Instagram,Image,8373,1121,203
4420,2024-01-13 01:34:00,1,Saturday,Instagram,Story,5756,667,301
4421,2024-01-08 17:38:00,17,Monday,VK,Story,9067,25,209
4422,2024-01-12 01:35:00,1,Friday,Instagram,Story,3138,754,18
4423,2024-01-01 08:09:00,8,Monday,TikTok,Video,1978,430,293
4424,2024-01-16 11:00:00,11,Tuesday,Instagram,Story,2371,562,292
4425,2024-01-19 02:29:00,2,Friday,Instagram,Video,1707,776,474
4426,2024-01-14 09:15:00,9,Sunday,Instagram,Story,3239,802,367
4427,2024-01-26 04:44:00,4,Friday,TikTok,Video,705,1159,461
4428,2024-01-28 04:58:00,4,Sunday,Telegram,Video,4835,1041,300
4429,2024-01-23 19:01:00,19,Tuesday,Instagram,Image,3765,1505,372
4430,2024-01-12 19:19:00,19,Friday,VK,Text,5952,1501,161
4431,2024-01-27 21:12:00,21,Saturday,TikTok,Video,5562,889,129
4432,2024-01-28 21:32:00,21,Sunday,VK,Story,2244,1895,43
4433,2024-01-24 10:02:00,10,Wednesday,Instagram,Image,4370,861,352
4434,2024-01-08 09:05:00,9,Monday,VK,Story,8207,519,82
4435,2024-01-02 03:09:00,3,Tuesday,Instagram,Story,1476,1435,379
4436,2024-01-08 14:53:00,14,Monday,TikTok,Video,3562,1869,123
4437,2024-01-05 18:19:00,18,Friday,VK,Video,447,1209,26
4438,2024-01-29 21:29:00,21,Monday,VK,Text,100,1773,303
4439,2024-01-26 00:46:00,0,Friday,Instagram,Video,162,975,349
4440,2024-01-16 03:59:00,3,Tuesday,Instagram,Video,1883,1868,6
4441,2024-01-19 21:36:00,21,Friday,Telegram,Text,8517,923,410
4442,2024-01-14 03:45:00,3,Sunday,Instagram,Story,6666,1400,340
4443,2024-01-05 12:59:00,12,Friday,Instagram,Text,1142,1521,198
4444,2024-01-24 08:25:00,8,Wednesday,Telegram,Text,9136,27,111
4445,2024-01-04 09:26:00,9,Thursday,Instagram,Text,1334,65,88
4446,2024-01-06 04:45:00,4,Saturday,Instagram,Image,2084,928,127
4447,2024-01-22 20:15:00,20,Monday,Telegram,Story,9570,1068,229
4448,2024-01-12 15:27:00,15,Friday,TikTok,Image,1694,911,17
4449,2024-01-20 18:13:00,18,Saturday,TikTok,Image,6357,639,288
4450,2024-01-08 11:04:00,11,Monday,Instagram,Video,2052,803,160
4451,2024-01-26 18:22:00,18,Friday,Instagram,Text,1795,1799,351
4452,2024-01-09 11:46:00,11,Tuesday,Telegram,Text,1054,1758,377
4453,2024-01-20 08:29:00,8,Saturday,Telegram,Image,3391,1606,280
4454,2024-01-16 16:28:00,16,Tuesday,TikTok,Video,8648,1633,397
4455,2024-01-10 08:00:00,8,Wednesday,VK,Video,1068,1816,421
4456,2024-01-23 00:29:00,0,Tuesday,Instagram,Video,341,356,165
4457,2024-01-16 14:55:00,14,Tuesday,VK,Story,4334,1065,259
4458,2024-01-26 16:59:00,16,Friday,VK,Image,8438,917,363
4459,2024-01-01 15:22:00,15,Monday,Telegram,Story,7449,1033,189
4460,2024-01-20 02:46:00,2,Saturday,Instagram,Video,5261,1166,337
4461,2024-01-06 12:37:00,12,Saturday,Instagram,Video,8834,585,265
4462,2024-01-24 14:38:00,14,Wednesday,Telegram,Video,8983,208,290
4463,2024-01-17 16:31:00,16,Wednesday,VK,Text,1125,1289,354
4464,2024-01-07 22:46:00,22,Sunday,Telegram,Image,3459,1375,359
4465,2024-01-27 04:21:00,4,Saturday,TikTok,Text,5357,1700,278
4466,2024-01-19 00:19:00,0,Friday,Instagram,Story,5836,1264,216
4467,2024-01-15 02:44:00,2,Monday,TikTok,Text,7779,310,320
4468,2024-01-16 21:07:00,21,Tuesday,Telegram,Image,3051,1026,337
4469,2024-01-01 03:23:00,3,Monday,Instagram,Text,9021,1580,206
4470,2024-01-12 11:44:00,11,Friday,TikTok,Video,7489,35,152
4471,2024-01-12 00:59:00,0,Friday,TikTok,Story,2655,1568,479
4472,2024-01-21 04:23:00,4,Sunday,VK,Story,1250,1686,180
4473,2024-01-18 14:24:00,14,Thursday,Instagram,Video,1835,1507,211
4474,2024-01-03 14:28:00,14,Wednesday,TikTok,Video,8031,1420,272
4475,2024-01-28 10:06:00,10,Sunday,TikTok,Video,1138,1318,440
4476,2024-01-01 18:13:00,18,Monday,VK,Image,6469,459,202
4477,2024-01-11 13:48:00,13,Thursday,TikTok,Text,7227,329,204
4478,2024-01-15 12:04:00,12,Monday,TikTok,Story,3012,165,472
4479,2024-01-18 11:43:00,11,Thursday,TikTok,Text,4940,480,403
4480,2024-01-12 03:14:00,3,Friday,VK,Video,1342,429,383
4481,2024-01-04 23:10:00,23,Thursday,TikTok,Video,9064,1146,152
4482,2024-01-30 12:20:00,12,Tuesday,TikTok,Text,8198,1935,169
4483,2024-01-14 08:59:00,8,Sunday,Instagram,Story,3512,660,428
4484,2024-01-25 23:19:00,23,Thursday,Instagram,Image,2599,1455,240
